id,Gender,Own_car,Own_property,Work_phone,Phone,Email,Unemployed,Num_children,Num_family,Account_length,Total_income,Age,Years_employed,Income_type,Education_type,Family_status,Housing_type,Occupation_type,Target
3588,1,1,1,0,0,0,0,3,5,29,202500.0,36.55105854329658,5.423793780844234,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
3589,1,0,1,1,0,0,0,1,3,6,135000.0,28.520777291799284,3.200613291169565,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
3590,0,0,1,1,0,0,0,0,2,42,157500.0,43.62581024935488,19.55413184391192,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,0
3591,0,0,1,1,0,1,0,0,2,1,112500.0,27.439304024038822,1.664647460249013,Working,Secondary / secondary special,Married,With parents,Other,0
3592,0,0,0,0,0,0,0,0,1,6,144000.0,43.72437490160647,24.60557027180572,Working,Secondary / secondary special,Single / not married,House / apartment,Cleaning staff,0
3593,1,0,1,0,0,0,0,0,1,28,189000.0,22.207163733683785,0.7857793110057016,Commercial associate,Higher education,Single / not married,House / apartment,Other,0
3594,1,0,1,0,1,1,0,0,2,33,135000.0,52.329616624571344,7.709946131679637,State servant,Higher education,Married,House / apartment,Core staff,1
3595,0,0,1,0,0,0,0,0,2,55,270000.0,57.73698296337365,24.244166546883235,Working,Secondary / secondary special,Married,Municipal apartment,Laborers,0
3596,0,1,1,0,0,0,0,0,2,24,180000.0,45.72578492371507,6.727037516170763,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,0
3597,0,0,0,0,0,0,1,0,2,49,81000.0,57.27701458619958,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
3598,1,0,0,1,0,0,0,1,3,15,157500.0,29.637843350650595,5.678419132494165,Working,Secondary / secondary special,Married,House / apartment,Other,0
3599,0,0,1,0,0,0,1,0,2,18,157500.0,58.06826971121926,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,1
3600,0,0,1,0,0,0,0,0,1,53,81000.0,53.34538012416408,0.4599683771740693,Working,Secondary / secondary special,Single / not married,House / apartment,Other,1
3601,0,1,1,0,0,0,0,0,2,4,166500.0,33.38056222920388,8.550483582825109,Working,Secondary / secondary special,Married,House / apartment,Laborers,1
3602,0,0,1,0,1,0,1,0,2,22,175500.0,64.1820160578246,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
3603,1,1,1,0,1,0,1,0,2,23,81000.0,62.84044162440023,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,1
3604,1,1,1,0,0,1,0,0,2,14,90000.0,58.02993901312142,4.596945864733704,Commercial associate,Higher education,Married,House / apartment,Other,0
3605,1,1,1,0,0,0,0,0,2,40,202500.0,56.64455806758524,1.9384381609478636,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
3606,1,1,1,1,0,0,0,0,2,60,180000.0,35.36554480927055,4.835143774341704,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
3607,0,0,0,1,1,0,0,0,1,2,99000.0,25.010780508840018,2.094498860346208,Working,Higher education,Single / not married,House / apartment,Core staff,0
3608,0,0,1,0,0,0,0,0,2,19,247500.0,58.700726229833606,11.11590244837334,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Sales staff,0
3609,0,0,1,0,0,0,0,1,3,11,225000.0,35.78718248834678,3.6797470173925535,Working,Higher education,Married,House / apartment,Sales staff,0
3610,1,0,1,0,1,0,0,1,3,24,126000.0,33.67899409296563,0.383306980978391,Working,Secondary / secondary special,Civil marriage,House / apartment,Other,0
3611,1,0,1,0,0,0,0,0,2,12,270000.0,33.522933393567286,8.060398228574167,Working,Secondary / secondary special,Civil marriage,House / apartment,Managers,0
3612,1,1,0,0,0,0,0,1,3,53,292500.0,25.5391965611888,2.7379070069885074,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers,0
3613,1,0,0,1,1,0,0,0,2,28,261000.0,30.412671033628342,7.11855821817012,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,0
3614,0,0,1,0,0,0,0,0,1,38,135000.0,39.52442555288609,1.7139297863748058,Working,Secondary / secondary special,Widow,House / apartment,Cleaning staff,0
3615,1,0,1,0,1,0,0,1,3,22,270000.0,35.346379460221634,0.9829086155088742,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
3616,0,0,1,0,0,0,0,1,3,42,112500.0,49.16185821748565,25.6350233064334,State servant,Secondary / secondary special,Married,House / apartment,Core staff,0
3617,0,1,1,1,1,0,0,0,2,29,202500.0,43.74627815766237,9.5060131282641,Working,Higher education,Civil marriage,House / apartment,Core staff,0
3618,0,0,0,0,1,0,1,0,2,21,112500.0,63.71657186663655,0.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Other,0
3619,1,1,1,0,0,0,0,1,3,24,252000.0,49.97227869155424,0.717331635830989,Working,Higher education,Married,House / apartment,Security staff,0
3620,1,0,1,0,0,0,0,1,2,38,135000.0,45.79970841290376,2.409358166149887,Working,Secondary / secondary special,Separated,House / apartment,Laborers,0
3621,0,0,0,0,0,0,0,1,3,21,144000.0,40.52649951744389,5.054176334900785,Working,Secondary / secondary special,Married,House / apartment,Drivers,1
3622,0,1,1,0,0,0,0,0,1,22,270000.0,46.46501981560196,1.0267151276206905,Working,Secondary / secondary special,Separated,House / apartment,Other,0
3623,1,0,0,1,1,0,0,0,2,12,67500.0,51.12767544850339,14.521858765067044,Working,Secondary / secondary special,Married,House / apartment,Security staff,0
3624,0,0,1,0,0,0,1,0,1,60,157500.0,65.09100118414477,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,0
3625,0,1,1,0,0,1,0,0,1,17,112500.0,22.253708152802588,2.603749563646071,Working,Incomplete higher,Single / not married,With parents,Sales staff,0
3626,1,0,0,0,0,0,0,0,2,2,157500.0,57.47688179770974,5.130837731096463,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
3627,1,0,0,0,0,0,0,0,2,48,180000.0,40.991943708631936,2.910395148428784,Working,Higher education,Married,House / apartment,Core staff,1
3628,0,0,0,0,0,0,1,0,2,28,121500.0,58.34479831892509,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
3629,0,0,1,1,0,0,0,0,2,31,112500.0,31.299752903892617,2.245083745730576,Working,Higher education,Married,House / apartment,Core staff,0
3630,0,0,1,0,0,0,0,2,4,13,153000.0,34.549648521187976,1.095162802795403,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,1
3631,1,1,1,0,0,0,0,1,3,23,360000.0,29.62689172262264,7.794821248896281,Commercial associate,Higher education,Married,Rented apartment,Managers,0
3632,0,0,1,0,1,0,0,0,2,2,247500.0,38.38545623797888,9.590888245480745,Working,Higher education,Married,House / apartment,Core staff,0
3633,1,0,1,1,1,0,0,1,3,55,135000.0,28.51256357077832,7.507341013162487,Working,Secondary / secondary special,Married,Rented apartment,Laborers,1
3634,1,1,0,1,0,0,0,3,4,1,90000.0,37.25743855109961,4.000082137210209,Working,Lower secondary,Separated,With parents,Drivers,0
3635,0,1,1,0,0,0,0,2,4,27,121500.0,39.32729624838292,10.258937555185938,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,0
3636,0,0,1,0,0,0,1,0,2,55,202500.0,63.80418489086018,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
3637,0,0,1,0,0,0,1,0,1,25,126000.0,66.76933817942873,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,0
3638,0,0,1,0,0,0,0,0,2,9,270000.0,49.178285659527575,25.50634167710494,Working,Secondary / secondary special,Married,House / apartment,Other,0
3639,1,1,0,0,0,0,0,0,1,11,225000.0,32.559190127107335,3.619513063238807,Working,Secondary / secondary special,Single / not married,House / apartment,Drivers,1
3640,0,0,1,0,0,0,1,0,2,40,49500.0,58.51181064635139,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
3641,0,0,0,0,0,0,0,0,2,20,180000.0,56.400884343963256,0.5421055873837245,Pensioner,Secondary / secondary special,Civil marriage,Municipal apartment,Laborers,1
3642,0,0,1,0,0,0,1,0,2,4,157500.0,57.71234180031075,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
3643,1,0,1,0,0,0,0,0,2,22,157500.0,38.7386462418804,8.468346372615454,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,0
3644,0,0,1,0,0,0,1,0,2,19,85500.0,58.94987576746956,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
3645,0,0,0,0,0,0,0,0,2,32,135000.0,41.15895603605824,7.471748222071637,State servant,Secondary / secondary special,Married,House / apartment,Cooking staff,0
3646,0,0,1,0,0,0,1,0,2,24,180000.0,57.80543063854836,0.0,Pensioner,Higher education,Married,House / apartment,Other,0
3647,0,1,0,1,1,0,0,0,2,4,360000.0,35.16841550476738,6.286234488045613,Working,Higher education,Married,House / apartment,Accountants,0
3648,1,1,1,0,1,0,0,1,3,56,202500.0,28.351027057366,1.7577362984866218,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
3649,1,0,1,0,0,0,0,1,3,29,135000.0,34.27859572749612,14.634112952353574,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
3650,0,1,1,0,0,1,0,0,2,46,225000.0,58.090172967275166,4.262921209881107,Working,Secondary / secondary special,Married,House / apartment,Accountants,0
3651,0,0,1,0,1,0,1,0,1,5,180000.0,56.18732759741816,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,0
3652,1,1,0,0,0,0,0,0,2,51,180000.0,30.23744498518108,6.929642634687912,Working,Secondary / secondary special,Married,House / apartment,Other,0
3653,0,1,1,0,0,1,0,1,3,55,171000.0,30.377078242537493,5.456648664928095,Commercial associate,Incomplete higher,Married,House / apartment,Other,0
3654,0,0,1,0,0,0,0,0,1,26,225000.0,52.710185698542745,5.63187471337536,Working,Secondary / secondary special,Widow,House / apartment,Sales staff,0
3655,0,0,0,0,1,0,1,0,1,20,135000.0,58.13124157237999,0.0,Pensioner,Higher education,Widow,House / apartment,Other,0
3656,0,0,1,0,0,0,0,0,2,5,135000.0,45.18367933633134,5.615447271333429,Working,Secondary / secondary special,Married,House / apartment,Other,0
3657,0,0,1,0,0,0,1,2,4,28,135000.0,60.47215206335517,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
3658,1,1,1,1,0,0,0,2,4,3,225000.0,51.10029637843351,17.96066996584461,Commercial associate,Higher education,Married,House / apartment,Managers,0
3659,1,0,0,0,0,0,0,0,2,24,54000.0,30.842522433725534,4.457312607377291,Working,Secondary / secondary special,Married,House / apartment,Core staff,0
3660,0,0,1,0,0,0,0,2,4,18,90000.0,34.305974797566,0.5968637275234947,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
3661,0,1,1,0,1,0,1,0,2,9,270000.0,51.83679336331341,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
3662,1,1,1,0,0,0,0,1,3,45,373500.0,35.595528997857585,3.32108119947706,State servant,Higher education,Married,Office apartment,Core staff,0
3663,0,0,1,0,1,0,1,0,2,15,81000.0,59.815054381677925,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
3664,1,0,0,0,0,0,0,0,2,9,193500.0,47.24806121960068,2.4257856081918177,Working,Secondary / secondary special,Married,House / apartment,Security staff,0
3665,0,1,1,0,0,0,0,0,1,16,157500.0,43.39308815376086,3.1157381739529217,Commercial associate,Higher education,Single / not married,House / apartment,Private service staff,1
3666,1,0,1,0,0,0,0,2,4,23,90000.0,52.09141871496335,7.88791008713389,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,0
3667,0,1,1,0,1,0,0,2,4,29,135000.0,37.79133041746237,6.048036578437613,Working,Secondary / secondary special,Married,House / apartment,Laborers,1
3668,0,0,0,0,0,0,1,0,2,5,135000.0,66.31210770926165,0.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,Other,0
3669,0,0,1,0,0,0,0,0,1,4,324000.0,44.13506095265474,4.262921209881107,Working,Secondary / secondary special,Separated,House / apartment,High skill tech staff,1
3670,0,0,0,0,0,0,0,1,3,38,202500.0,32.98356571319055,9.426613825061432,Working,Secondary / secondary special,Married,House / apartment,Managers,0
3671,0,1,0,0,0,0,0,0,2,33,112500.0,50.54997707002882,17.506177402684518,State servant,Secondary / secondary special,Married,House / apartment,Core staff,0
3672,1,0,0,0,1,0,0,1,3,9,292500.0,42.26507046688159,21.45150139975496,State servant,Secondary / secondary special,Married,House / apartment,Other,0
3673,0,0,1,0,0,0,0,2,4,1,112500.0,34.39632572879662,2.8063546821632204,Commercial associate,Secondary / secondary special,Married,House / apartment,Cooking staff,0
3674,0,0,1,1,1,0,0,0,2,31,76500.0,53.06063779543728,13.749768989096284,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
3675,0,0,0,0,0,0,1,0,1,25,135000.0,62.81306255433034,0.0,Pensioner,Secondary / secondary special,Separated,House / apartment,Other,0
3676,0,1,1,0,0,0,0,1,3,32,135000.0,27.69940518970273,3.170496314092692,Commercial associate,Higher education,Married,House / apartment,Core staff,1
3677,0,1,1,0,0,1,0,2,4,11,144000.0,39.12742903687276,1.456566527717886,Working,Higher education,Married,House / apartment,Accountants,0
3678,0,0,0,1,0,0,0,1,3,13,247500.0,33.4490099043786,6.431343559416004,Commercial associate,Incomplete higher,Married,House / apartment,Other,0
3679,0,1,1,1,1,0,0,2,4,48,234000.0,33.473651067441494,3.783787483658117,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,0
3680,1,1,1,0,0,0,0,0,2,18,306000.0,53.82998966440105,1.0102876855787593,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
3681,0,1,1,0,0,0,1,0,2,17,112500.0,57.05250621162652,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
3682,0,0,1,0,1,0,1,0,2,21,141750.0,55.70271805718119,0.0,Pensioner,Higher education,Married,House / apartment,Other,0
3683,1,0,1,0,0,0,0,0,2,38,225000.0,37.68455204418982,3.041814684764232,State servant,Secondary / secondary special,Married,House / apartment,Other,0
3684,1,1,1,1,1,0,0,1,3,10,135000.0,47.19056517245392,1.1773000130050582,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Low-skill Laborers,0
3685,1,0,1,0,0,0,0,0,2,58,171000.0,59.45912647076942,5.590806108270533,Working,Secondary / secondary special,Married,House / apartment,Drivers,1
3686,1,0,0,1,1,0,0,0,1,17,90000.0,54.80468455888896,9.590888245480745,Working,Secondary / secondary special,Widow,Municipal apartment,Sales staff,1
3687,0,0,1,0,0,0,1,0,1,25,90000.0,66.21628096401706,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,1
3688,0,0,1,1,1,0,0,3,5,26,112500.0,35.79265830236076,12.391767113629983,Working,Secondary / secondary special,Married,House / apartment,Medicine staff,0
3689,1,1,0,0,1,0,0,0,1,40,270000.0,31.817217328213445,6.431343559416004,Commercial associate,Higher education,Separated,House / apartment,Other,0
3690,0,0,1,0,1,0,1,0,1,37,202500.0,64.62008117894275,0.0,Pensioner,Secondary / secondary special,Separated,House / apartment,Other,0
3691,1,0,1,0,0,1,0,0,2,32,180000.0,41.11514952394642,0.8542269861804144,Working,Secondary / secondary special,Married,House / apartment,Laborers,1
3692,1,1,0,0,0,0,0,0,1,2,180000.0,25.410514931860337,1.875466299787128,State servant,Incomplete higher,Separated,House / apartment,Other,0
3693,1,1,1,0,1,0,0,1,3,11,360000.0,40.978254173596994,6.579190537793384,Commercial associate,Higher education,Married,House / apartment,Managers,0
3694,0,1,0,0,0,1,0,0,2,56,360000.0,42.700397680992765,1.267650944235679,Working,Higher education,Married,House / apartment,Accountants,0
3695,0,0,1,0,0,0,1,0,2,41,180000.0,59.26199716626625,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
3696,1,1,0,0,0,0,0,0,1,49,225000.0,51.07017940135663,24.34546910614181,Commercial associate,Secondary / secondary special,Separated,House / apartment,Other,1
3697,1,1,0,1,1,0,0,0,2,16,405000.0,37.32041041226034,2.7214795649465766,Commercial associate,Higher education,Married,Office apartment,Other,0
3698,0,0,1,0,0,0,1,0,1,41,180000.0,64.7049562961594,0.0,Pensioner,Higher education,Single / not married,House / apartment,Other,0
3699,0,1,1,0,0,0,0,0,2,5,247500.0,50.05715380877088,3.047290498778209,Working,Secondary / secondary special,Married,House / apartment,Other,0
3700,0,0,1,0,0,0,0,0,2,34,225000.0,47.64231982860702,26.171653079803143,Commercial associate,Secondary / secondary special,Married,House / apartment,Realty agents,1
3701,1,1,1,0,0,0,0,0,2,27,270000.0,49.558854733498976,4.944660054621245,Commercial associate,Secondary / secondary special,Married,House / apartment,Other,1
3702,0,1,1,0,0,0,0,0,2,15,90000.0,38.64829531064977,6.212310998856924,Commercial associate,Secondary / secondary special,Married,House / apartment,Medicine staff,0
3703,0,1,0,0,0,0,1,0,2,18,58500.0,55.620580846971535,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
3704,0,1,0,0,0,0,0,2,4,27,126000.0,26.497464013634776,4.202687255727359,Working,Higher education,Married,House / apartment,Core staff,0
3705,1,1,0,1,1,0,0,0,2,11,252000.0,41.690109995414005,14.51090713703909,Working,Higher education,Married,House / apartment,Laborers,0
3706,0,1,0,0,1,0,0,1,3,31,292500.0,43.83389118188601,7.30199798763835,State servant,Higher education,Married,House / apartment,Core staff,0
3707,0,0,0,1,0,0,0,0,1,60,99000.0,44.841440960457774,1.013025592585748,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Core staff,0
